oneway,fclass,miles,startlon,startlat,endlon,endlat
B,primary,0.029039355,-97.7233372999,30.3307010999,-97.7235703997,30.3303311997
B,primary,0.22979197935,-97.7214924001,30.3336281,-97.7233372999,30.3307010999
B,secondary,0.04024360975,-97.7302875997,30.3184554003,-97.7308903001,30.3187160004
B,secondary,0.0214670958,-97.7284617997,30.3176471004,-97.7287812002,30.3177896996
B,secondary,0.03474888991,-97.7279414996,30.3174219003,-97.7284617997,30.3176471004
B,secondary,0.01729407251,-97.7287812002,30.3177896996,-97.7290384998,30.3179045997
F,primary,0.03760730232,-97.7219835999,30.3229871003,-97.7225937998,30.3231196001
F,primary,0.02324013962,-97.7260229003,30.3257553997,-97.7263128004,30.3259799002
F,primary,0.03994236422,-97.7226572002,30.3230248997,-97.7220105004,30.322879
F,primary,0.030091906,-97.7233578997,30.3233660998,-97.7238063997,30.3235645999
F,primary,0.01511300235,-97.7258674004,30.3255824996,-97.7260229003,30.3257553997
F,primary,0.03971432797,-97.7227373999,30.3231606002,-97.7233578997,30.3233660998
F,primary,0.03925437468,-97.7255896996,30.3250676998,-97.7258674004,30.3255824996
F,primary,0.06256640112,-97.7209491996,30.3228471999,-97.7219835999,30.3229871003
F,primary,0.05938440338,-97.7246985002,30.3239406002,-97.7238698002,30.3234665001
F,primary,0.0351860362,-97.7273725003,30.3277212997,-97.7273793001,30.3272209996
F,primary,0.07040614011,-97.7238698002,30.3234665001,-97.7227898996,30.3230621001
F,primary_link,0.02952504349,-97.7131380004,30.3198650004,-97.7126446998,30.3198887002
F,primary_link,0.03429757944,-97.7137117004,30.3198710996,-97.7131380004,30.3198650004
F,primary_link,0.04279780082,-97.7260229003,30.3257553997,-97.7260838996,30.3263448999
B,secondary,0.00398278366,-97.7426842999,30.2735200998,-97.7426900997,30.2735776996
B,secondary,0.01361723945,-97.7344392003,30.2657179999,-97.7346559,30.2657788004
B,secondary,0.02402417688,-97.7346559,30.2657788004,-97.7350382001,30.2658861003
F,secondary,0.03139628029,-97.7392118997,30.2691032001,-97.7397117996,30.2692427002
F,secondary,0.02988302349,-97.7416415001,30.2697811998,-97.7421172999,30.269914
F,secondary,0.19287014731,-97.736141,30.2682462001,-97.7392118997,30.2691032001
B,secondary,0.47552424813,-97.7161618998,30.2053589,-97.7095974999,30.2015076001
B,secondary,0.02551055333,-97.7165337002,30.2055401997,-97.7161618998,30.2053589
B,secondary,0.00696579914,-97.7166358002,30.2055888,-97.7165337002,30.2055401997
B,secondary,0.02694291659,-97.7170306997,30.2057767997,-97.7166358002,30.2055888
F,secondary,0.04076568013,-97.7136332004,30.2121146998,-97.7129607998,30.2120187997
F,secondary,0.02030142293,-97.7129607998,30.2120187997,-97.7126261998,30.2119697003
F,secondary,1.73002063784,-97.7126261998,30.2119697003,-97.6858044001,30.2206356998
F,secondary,0.04883893153,-97.7169392998,30.2049248998,-97.7165337002,30.2055401997
F,primary,0.03228596393,-97.7534966996,30.2713391997,-97.7539916001,30.2715267003
F,primary,0.13584383622,-97.7514145002,30.2705501004,-97.7534966996,30.2713391997
F,secondary,0.0353317407,-97.6429107998,30.3966555001,-97.6426074998,30.3970958999
F,secondary,0.0286120047,-97.6425395003,30.3975434996,-97.6427804997,30.3971845002
F,secondary,0.02709365337,-97.6441885997,30.3950785002,-97.6444091998,30.3947348
F,secondary,0.02316141105,-97.6455996,30.3928046004,-97.6457920999,30.3925127002
F,secondary,0.08047993719,-97.6457920999,30.3925127002,-97.6464273001,30.3914824998
F,secondary,0.03916909651,-97.6445589999,30.3941169001,-97.6442474999,30.3946172999
F,secondary,0.15077345009,-97.6444091998,30.3947348,-97.6455996,30.3928046004
F,secondary,0.16770765279,-97.6427804997,30.3971845002,-97.6441885997,30.3950785002
F,secondary,0.17528807949,-97.6426074998,30.3970958999,-97.6411271996,30.3992931001
F,secondary,0.49003803306,-97.6384928002,30.4037319999,-97.6425395003,30.3975434996
F,secondary,0.24028933975,-97.6464268999,30.3910296003,-97.6445589999,30.3941169001
F,secondary,0.16150637426,-97.6442474999,30.3946172999,-97.6429107998,30.3966555001
B,secondary,0.02918578613,-97.6329564001,30.3970029999,-97.6327158,30.3966341996
B,secondary,0.03439564313,-97.6327158,30.3966341996,-97.6323468001,30.3962512998
B,secondary,0.11966123521,-97.6333629998,30.3986882997,-97.6329564001,30.3970029999
F,secondary,0.02806255936,-97.7390608001,30.2659957996,-97.7386139998,30.2658710996
F,secondary,0.03113293387,-97.7380313003,30.2657085003,-97.7375356003,30.2655701999
F,primary,0.03015150538,-97.7466313003,30.2681083997,-97.7461511999,30.2679744996
F,primary_link,0.09204642342,-97.6959418001,30.2521623002,-97.6947687999,30.2512971002
F,primary_link,0.01402821746,-97.6961235998,30.2522910003,-97.6959418001,30.2521623002
B,primary,0.01987878215,-97.7019381,30.2562178999,-97.7016743,30.2560423001
B,primary,0.02160442424,-97.7016743,30.2560423001,-97.7013847003,30.2558547996
F,secondary,0.01808927174,-97.6922505004,30.2419207002,-97.6920276996,30.2420983001
F,secondary,0.02463554593,-97.6918971999,30.2424750998,-97.6921798002,30.2422148999
B,secondary,0.03116927678,-97.7042719999,30.2519170002,-97.7040352003,30.2523200997
F,secondary_link,0.0181375615,-97.6959796004,30.2511682004,-97.6962713998,30.2512400004
F,secondary_link,0.01839531022,-97.6956749002,30.2511315997,-97.6959796004,30.2511682004
F,secondary,0.02749714444,-97.7341366,30.2893308999,-97.7345952003,30.2893616001
F,secondary,0.0303324579,-97.7351142,30.2892893,-97.7346093997,30.2892446999
B,primary,0.01382894628,-97.7421102996,30.2965094,-97.7419990004,30.2966854
B,primary,0.02577871203,-97.7415795997,30.2876894996,-97.7415736003,30.2880637003
B,primary,0.01151673386,-97.7413583998,30.2902690996,-97.7413408999,30.2904356001
B,primary,0.0559869843,-97.7425667999,30.2957997,-97.7421102996,30.2965094
B,primary,0.02819618233,-97.7419990004,30.2966854,-97.7417724,30.2970444004
B,primary,0.030014117,-97.7411978996,30.2919316997,-97.7412717996,30.2923579999
B,primary,0.0338395921,-97.7426520997,30.2949593996,-97.7428062003,30.2954199999
F,primary,0.03242113111,-97.7406333996,30.2808684,-97.7404628998,30.2813152002
F,primary,0.02829909826,-97.7410055004,30.2798930996,-97.7408567004,30.2802830996
F,primary,0.04247016441,-97.7408567004,30.2802830996,-97.7406333996,30.2808684
B,primary,0.1139474312,-97.7512514,30.2827251996,-97.7505760002,30.2812014
B,primary,0.08499168442,-97.7527915997,30.2885376997,-97.7530423999,30.2873232003
F,primary,0.02074291287,-97.7506166999,30.2802115001,-97.7506823,30.2799158003
B,primary,0.04967455257,-97.7521356,30.2836010997,-97.7515911,30.2830570998
B,primary,0.03058505469,-97.7515911,30.2830570998,-97.7512514,30.2827251996
F,primary,0.04373840772,-97.7507471996,30.2792355998,-97.7507378997,30.2786048001
B,primary,0.06970208537,-97.7527307003,30.2844676999,-97.7521356,30.2836010997
F,secondary,0.01591331862,-97.7350156999,30.2786268002,-97.7348867003,30.2788284003
F,secondary,0.02791939926,-97.7351584997,30.2782409002,-97.7350156999,30.2786268002
F,secondary,0.02340135962,-97.7476870001,30.2791795001,-97.7473139999,30.2790764999
F,secondary,0.06691556497,-97.7473139999,30.2790764999,-97.7462516002,30.2787707996
F,secondary,0.002669811,-97.7408731004,30.2898282996,-97.7409175998,30.2898316001
F,secondary,0.02897167578,-97.7409175998,30.2898316001,-97.7414004997,30.2898672996
B,secondary,0.00738485141,-97.7515280998,30.2837950997,-97.7516507997,30.2837826998
B,primary,0.03540682421,-97.7404628998,30.2813152002,-97.7410261003,30.2814742004
B,secondary,0.03187919596,-97.7516507997,30.2837826998,-97.7521356,30.2836010997
B,primary,0.01922551029,-97.7391240998,30.2618807996,-97.7388180003,30.2617953999
B,primary,0.01390417062,-97.7418113002,30.2626307001,-97.7415898997,30.2625690004
B,primary,0.02378638038,-97.7388180003,30.2617953999,-97.7384393002,30.2616896999
B,primary,0.01393121579,-97.7393458996,30.2619426999,-97.7391240998,30.2618807996
B,primary,0.07653450313,-97.7406730004,30.2623131001,-97.7394544999,30.2619729999
B,primary,0.02009337301,-97.7382198998,30.2616285002,-97.7379000002,30.2615392002
B,secondary,0.03392994273,-97.7331450003,30.2600722,-97.7326181001,30.2598894002
B,primary,0.03281755668,-97.7415898997,30.2625690004,-97.7410673998,30.2624231996
B,primary,0.03472718119,-97.7427027999,30.2628795003,-97.7421499003,30.2627252
B,primary,0.01377989001,-97.7384393002,30.2616896999,-97.7382198998,30.2616285002
B,primary,0.03317560766,-97.7437422003,30.2631696,-97.7432139997,30.2630222002
B,primary,0.01555150464,-97.7439897999,30.2632387003,-97.7437422003,30.2631696
B,primary,0.0077440191,-97.7489925,30.2646363997,-97.7491157998,30.2646707996
B,primary,0.03904040483,-97.7451771001,30.2635699998,-97.7445555004,30.2633965997
F,primary,0.02388645949,-97.7486065002,30.2645698004,-97.7489925,30.2646363997
F,primary,0.034496077,-97.7489925,30.2646363997,-97.7484694003,30.2644393996
B,primary,0.02914540379,-97.7398638003,30.3347907003,-97.7403263998,30.3349238998
B,secondary,0.52097096664,-97.7397353996,30.3272491997,-97.7398638003,30.3347907003
F,secondary,0.00600670442,-97.7396273002,30.3253934001,-97.7395859997,30.3254729002
B,secondary,0.06583282613,-97.7398638003,30.3347907003,-97.7397032002,30.3357361999
F,secondary,0.02477426203,-97.7395859997,30.3254729002,-97.7395930998,30.3258325004
F,secondary,0.03085981738,-97.7396869,30.3258301999,-97.7396273002,30.3253934001
F,secondary,0.06264410883,-97.7397353996,30.3272491997,-97.7397240996,30.3263465996
F,secondary,0.03564341883,-97.7397240996,30.3263465996,-97.7396869,30.3258301999
B,secondary,0.04885599266,-97.7394329998,30.3373760003,-97.7393180998,30.3380781999
F,secondary,0.09831923885,-97.7395930998,30.3258325004,-97.7397353996,30.3272491997
F,secondary,0.02850496566,-97.7556639003,30.3212911003,-97.7551871004,30.3212793003
B,primary,0.03894044288,-97.7392830999,30.3345341004,-97.7398638003,30.3347907003
B,primary,0.03221033436,-97.7496802997,30.2648366004,-97.7501906002,30.2649863996
B,primary,0.02375997906,-97.7566575999,30.2666647998,-97.7569844998,30.2668600004
F,secondary,0.02318206511,-97.6921711999,30.3601654001,-97.6918269997,30.36001
F,secondary,0.08741001324,-97.6934356,30.3608026004,-97.6921711999,30.3601654001
B,primary,0.03352896178,-97.6972754002,30.3626364997,-97.6970261001,30.3630725998
B,primary,0.03654159358,-97.6966130001,30.3637971,-97.6963417996,30.3642726003
B,primary,0.04653995399,-97.6960001004,30.3648714004,-97.6956581998,30.3654785003
B,primary,0.04602161172,-97.6963417996,30.3642726003,-97.6960001004,30.3648714004
B,primary,0.0484795061,-97.6969728998,30.3631663002,-97.6966130001,30.3637971
F,secondary,0.45456243978,-97.6991120002,30.3641843004,-97.7058370001,30.3672541002
F,secondary,0.48062020813,-97.7062845999,30.3673477997,-97.6991809998,30.3640875
F,secondary,0.03244744261,-97.6965036003,30.3629291004,-97.6969728998,30.3631663002
F,secondary,0.02654018836,-97.7058370001,30.3672541002,-97.7062258004,30.3674405998
F,secondary,0.03424166645,-97.6975297996,30.3633099003,-97.6970261001,30.3630725998
F,secondary,0.02905342642,-97.7067119001,30.3675493,-97.7062845999,30.3673477997
F,secondary_link,0.05387112168,-97.6963539,30.3628534998,-97.6968151002,30.3634429002
B,primary,0.01896740315,-97.7532127998,30.2594550996,-97.7535077001,30.2595564999
B,primary,0.02607352652,-97.7553311997,30.2602001996,-97.7557364,30.2603400001
B,primary,0.11771428251,-97.7535077001,30.2595564999,-97.7553311997,30.2602001996
B,primary,0.03742700283,-97.7489823997,30.2592822004,-97.7493317998,30.259733
B,primary,0.01615105425,-97.7497602998,30.2589940001,-97.7498746999,30.2587816
B,primary,0.02992446831,-97.7493317998,30.259733,-97.7495647,30.2593485002
B,primary,0.02804563578,-97.7498746999,30.2587816,-97.7500751003,30.2584135003
B,secondary,0.03357662327,-97.6694183,30.2863227,-97.6688675003,30.2862272999
B,secondary,0.02582788133,-97.6830660004,30.2857691997,-97.6826403,30.2858331999
B,secondary,0.03223034096,-97.6826403,30.2858331999,-97.6821076001,30.2859053004
B,secondary,0.03627998866,-97.6700141,30.2864228998,-97.6694183,30.2863227
B,secondary,0.53512615026,-97.6823009004,30.2863606002,-97.6780296,30.2931826
B,secondary,0.7713530501,-97.6764512997,30.2957668001,-97.6702117997,30.3055553999
B,secondary,0.031816979,-97.6780296,30.2931826,-97.6778236004,30.2936085
B,secondary,0.041610979,-97.6826403,30.2858331999,-97.6823009004,30.2863606002
B,secondary,0.03725617081,-97.6829514996,30.2853646001,-97.6826403,30.2858331999
B,secondary,0.10460233519,-97.6774553999,30.2942043,-97.6766031997,30.2955306004
B,secondary,0.01863236432,-97.6766031997,30.2955306004,-97.6764512997,30.2957668001
B,secondary,0.04657748801,-97.6778236004,30.2936085,-97.6774553999,30.2942043
B,secondary,0.0411314733,-97.8238343001,30.1736478999,-97.8240216999,30.1730734004
B,secondary,0.03615461202,-97.8235938996,30.1742651002,-97.8238067997,30.1737739003
F,secondary,0.05209320718,-97.8406428,30.1800254,-97.8410477998,30.1793560004
F,secondary,0.03525102012,-97.824971,30.1737551998,-97.8255599004,30.1737458001
F,secondary,0.01516451386,-97.8246672,30.1736299,-97.8244138997,30.1736354003
F,secondary,0.01696832815,-97.8413261004,30.1793471996,-97.8410774001,30.1792289001
F,secondary,0.06968807038,-97.8238067997,30.1737739003,-97.824971,30.1737551998
F,secondary,0.03469915289,-97.8244138997,30.1736354003,-97.8238343001,30.1736478999
F,secondary,0.02861192924,-97.8261719996,30.1736437001,-97.8256972997,30.1736115997
F,secondary,0.98964036324,-97.8410774001,30.1792289001,-97.8261719996,30.1736437001
F,secondary,0.0616646135,-97.8256972997,30.1736115997,-97.8246672,30.1736299
F,secondary_link,0.01275805124,-97.8256972997,30.1736115997,-97.8255599004,30.1737458001
F,primary,0.00957339873,-97.7475688004,30.2638147997,-97.7474408997,30.2638983998
B,primary,0.05170858102,-97.7489735,30.2604161996,-97.7493317998,30.259733
F,secondary,0.03141439945,-97.8014696996,30.1676352,-97.8014437002,30.1671796997
F,secondary,0.03282244697,-97.8009776004,30.1710265003,-97.8006706996,30.1714213998
F,secondary,0.02607169634,-97.8013935,30.1704781998,-97.8014949004,30.1701101001
F,secondary,0.02907817894,-97.8013443997,30.1681391,-97.8013571,30.1685610997
F,secondary,0.09185040834,-97.8014437002,30.1671796997,-97.8012303999,30.1658591999
F,secondary,0.02853189111,-97.8012303999,30.1658591999,-97.8011641999,30.1654490003
F,secondary,0.02773353381,-97.8012202996,30.1668009997,-97.8012918002,30.1671988004
F,secondary,0.02327902822,-97.8005109998,30.1717368001,-97.8007868003,30.1714984996
F,secondary,0.0683210479,-97.8013401001,30.1700884004,-97.8009776004,30.1710265003
F,secondary,0.0498180466,-97.8013674997,30.1693656998,-97.8013401001,30.1700884004
F,secondary,0.05542607607,-97.8013571,30.1685610997,-97.8013674997,30.1693656998
F,secondary,0.064862014,-97.8012918002,30.1671988004,-97.8013443997,30.1681391
F,secondary,0.17061182493,-97.8014949004,30.1701101001,-97.8014696996,30.1676352
F,secondary,0.07979711257,-97.8007868003,30.1714984996,-97.8013935,30.1704781998
F,secondary,0.02003338464,-97.7989618996,30.1731423002,-97.7991513004,30.1729027001
F,secondary,0.06408468811,-97.7995350996,30.1723915003,-97.7989618996,30.1731423002
F,secondary,0.02992528293,-97.8139380002,30.1739538997,-97.8144379001,30.1739445998
F,secondary,0.10500893491,-97.8170165999,30.1738907996,-97.8187708004,30.1738596003
F,secondary,0.03875419876,-97.8150767002,30.1738043001,-97.8144293997,30.1738193997
F,secondary,0.02296632496,-97.8096733998,30.1738794996,-97.8092896996,30.1738842004
F,secondary,0.03537346173,-97.8164258002,30.1739051996,-97.8170165999,30.1738907996
F,secondary,0.11900491696,-97.8144379001,30.1739445998,-97.8164258002,30.1739051996
F,secondary,0.28468067013,-97.8144293997,30.1738193997,-97.8096733998,30.1738794996
F,secondary,0.22073339365,-97.8187643001,30.1737485997,-97.8150767002,30.1738043001
F,primary,0.09657819859,-97.7473364003,30.2662234,-97.7478362003,30.2648902
F,secondary,0.02984434835,-97.8006802,30.1537815,-97.8004899997,30.1541819996
F,secondary,0.08221532837,-97.8027949999,30.1495278003,-97.8031382001,30.1483721004
F,secondary,0.03819879658,-97.8005766998,30.1617142004,-97.8005509,30.1611601002
F,secondary,0.08879179443,-97.8006309999,30.1542223,-97.8012113001,30.1530359998
F,secondary,0.02626565414,-97.8008700002,30.1637018999,-97.8008064999,30.1633246002
F,secondary,0.03706130187,-97.8017748998,30.1518342996,-97.8020070004,30.1513354996
F,secondary,0.05702514538,-97.8010435001,30.1530162003,-97.8006802,30.1537815
F,secondary,0.0409597016,-97.8028201,30.1489240998,-97.8026547003,30.1495011003
F,secondary,0.12162544341,-97.8011641999,30.1654490003,-97.8008700002,30.1637018999
F,secondary,0.03574746257,-97.8004195001,30.1579515997,-97.8003916004,30.1574331999
F,secondary,0.03516223038,-97.8004883998,30.1547175,-97.8006309999,30.1542223
F,secondary,0.02663542166,-97.8026661001,30.1498979001,-97.8027949999,30.1495278003
F,secondary,0.02273426448,-97.8003790998,30.1608388003,-97.8003903998,30.1611687004
F,secondary,0.03192190383,-97.8020070004,30.1513354996,-97.8022069998,30.1509058998
F,secondary,0.0303199966,-97.8031382001,30.1483721004,-97.8032648003,30.1479459
F,secondary,0.07471864363,-97.8022069998,30.1509058998,-97.8026661001,30.1498979001
F,secondary,0.22116120372,-97.8005509,30.1611601002,-97.8004195001,30.1579515997
F,secondary,0.11180626749,-97.8008064999,30.1633246002,-97.8005766998,30.1617142004
F,secondary,0.17238655373,-97.8026547003,30.1495011003,-97.8015957998,30.1518274
F,secondary,0.39138587081,-97.8003903998,30.1611687004,-97.8012202996,30.1668009997
B,secondary,0.02456513004,-97.8048446996,30.1436462997,-97.8052386998,30.1437458997
B,secondary,0.01539870549,-97.8178657002,30.1419431996,-97.8181222004,30.1419265999
B,secondary,0.03149537224,-97.8215862999,30.1411029001,-97.8220886,30.1409669999
B,secondary,0.05989238134,-97.8206311002,30.1413612996,-97.8215862999,30.1411029001
B,secondary,0.02806891641,-97.8048446996,30.1436462997,-97.8043943003,30.1435331003
B,secondary,0.02449172928,-97.8202412999,30.1414692002,-97.8206311002,30.1413612996
B,secondary,0.71252292286,-97.8052386998,30.1437458997,-97.8155205004,30.1419840001
B,secondary,0.13118649562,-97.8181222004,30.1419265999,-97.8202412999,30.1414692002
F,secondary,0.06636046065,-97.8045900998,30.1445773004,-97.8048446996,30.1436462997
B,primary,0.01336783179,-97.9360208996,30.3051314999,-97.9361621004,30.3049810002
B,primary,0.06010176138,-97.9350515996,30.3052788997,-97.9360208996,30.3051314999
B,primary,0.05494095324,-97.9494336,30.3156012003,-97.9496994998,30.3163646996
B,primary,0.11326336464,-97.9454664998,30.3089149999,-97.9459374001,30.3105077002
B,primary,0.01024778443,-97.9461192997,30.3110349997,-97.9461708002,30.3111769001
B,primary,0.02600257529,-97.9492712004,30.3152514,-97.9494336,30.3156012003
B,primary,0.03792513564,-97.9459374001,30.3105077002,-97.9461192997,30.3110349997
B,primary,0.03788558835,-97.9453724001,30.3083710998,-97.9454664998,30.3089149999
B,primary,0.33896606708,-97.9461708002,30.3111769001,-97.9492712004,30.3152514
F,primary,0.03705382566,-97.9370721999,30.3056522002,-97.9376432002,30.3058617
F,primary,0.10005810834,-97.9423361999,30.3074211999,-97.9408058001,30.3068324003
F,primary,0.06999157038,-97.9395353998,30.3065663997,-97.9406089997,30.3069721999
F,primary,0.02532935786,-97.9341215,30.3039850001,-97.9344068,30.3042569002
F,primary,0.12308483148,-97.9376432002,30.3058617,-97.9395353998,30.3065663997
F,primary,0.02492219949,-97.9474701003,30.3083541998,-97.9470537996,30.3083749004
F,primary,0.07241041749,-97.9360208996,30.3051314999,-97.9370721999,30.3056522002
F,primary,0.18044552452,-97.9406089997,30.3069721999,-97.9433783999,30.3080153002
F,primary,0.04409248455,-97.9433783999,30.3080153002,-97.9440629,30.3082535998
F,primary,0.21042726924,-97.9408058001,30.3068324003,-97.9375745001,30.3056198003
F,primary,0.05134344147,-97.9440629,30.3082535998,-97.9448895002,30.3084540003
F,primary,0.09332096755,-97.9490286002,30.3083136997,-97.9474701003,30.3083541998
F,primary,0.09534429646,-97.9375745001,30.3056198003,-97.9361621004,30.3049810002
F,primary,0.10075645689,-97.9470537996,30.3083749004,-97.9453724001,30.3083710998
F,primary,0.19353131882,-97.9453724001,30.3083710998,-97.9423361999,30.3074211999
F,primary,0.24871181704,-97.9448895002,30.3084540003,-97.9490286002,30.3083136997
F,secondary,0.06915307109,-97.6094897002,30.3785091003,-97.6084864003,30.3780079999
B,secondary,0.03652983984,-97.6148687999,30.3855508999,-97.6145068002,30.3851244
F,secondary,0.01746365176,-97.6102486003,30.3750171003,-97.6101039003,30.3752374
F,secondary,0.10265828292,-97.6097412001,30.3758153997,-97.6090233001,30.3771648998
F,motorway,0.01673119615,-97.7354680004,30.2636633997,-97.7355616001,30.2634344998
F,motorway,0.02846881637,-97.7352421996,30.2638352998,-97.7350998998,30.2642297001
F,motorway,0.05292369581,-97.7355616001,30.2634344998,-97.7358823001,30.2627186997
F,motorway,0.01365769683,-97.7350998998,30.2642297001,-97.7350298004,30.2644184004
F,secondary,0.0486059339,-97.7365206002,30.2618954001,-97.7367706999,30.2612240004
F,secondary,0.02374003923,-97.7343429,30.2677444998,-97.7344655001,30.2674166996
F,secondary,0.03204694658,-97.7355763004,30.2644475996,-97.7357417999,30.2640050999
F,secondary,0.05211093086,-97.7360828004,30.2602769001,-97.7357869999,30.2609885003
F,secondary,0.04716229347,-97.7347945998,30.2665373003,-97.7350382001,30.2658861003
F,secondary,0.09556321145,-97.7350827003,30.2657671002,-97.7355763004,30.2644475996
F,secondary,0.05779103072,-97.7344359996,30.2648362002,-97.7341787998,30.2656449003
B,secondary,0.0430626524,-97.7377579999,30.2649755996,-97.7375356003,30.2655701999
F,motorway_link,0.02447279253,-97.7343520002,30.2653229997,-97.7341787998,30.2656449003
B,primary,0.02931181096,-97.7685569004,30.2155837996,-97.7687943996,30.2152115998
B,primary,0.35062190583,-97.7687943996,30.2152115998,-97.7716293002,30.2107566003
B,primary,0.03430243797,-97.7648490999,30.2214521997,-97.7651249004,30.2210156004
F,secondary,0.03291444609,-97.7753247997,30.2051044998,-97.7748285997,30.2048982996
F,secondary,0.03012322012,-97.7402452001,30.2678167001,-97.7404008997,30.2674007996
F,secondary,0.03398541525,-97.7419730999,30.2631941002,-97.7421499003,30.2627252
F,secondary,0.03069437613,-97.7409415002,30.2659555,-97.7411001001,30.2655316999
F,secondary,0.032883934,-97.7418045004,30.2636484998,-97.7419730999,30.2631941002
F,secondary,0.03705888287,-97.7407501001,30.2664671999,-97.7409415002,30.2659555
F,secondary,0.06761394511,-97.7404008997,30.2674007996,-97.7407501001,30.2664671999
F,secondary,0.02841914132,-97.7395649996,30.2696350996,-97.7397117996,30.2692427002
F,secondary,0.03320608064,-97.7416329997,30.2641070002,-97.7418045004,30.2636484998
F,secondary,0.02668896631,-97.7388696996,30.2714935998,-97.7390075998,30.2711250999
F,secondary,0.04077420457,-97.7386590999,30.2720565997,-97.7388696996,30.2714935998
F,secondary,0.10791132801,-97.7390075998,30.2711250999,-97.7395649996,30.2696350996
F,secondary,0.05303492012,-97.7841093001,30.1670531003,-97.7849949003,30.1670785997
B,secondary,0.5184548664,-97.7950622,30.1807665996,-97.7988927003,30.1741174998
B,secondary,0.02662712072,-97.7945011003,30.1814770002,-97.7947477997,30.1811553001
B,secondary,0.03272442546,-97.7947477997,30.1811553001,-97.7950622,30.1807665996
B,primary,0.039841567,-97.7885272997,30.1677715004,-97.7885398003,30.1671932003
B,primary,0.0091779457,-97.7885398003,30.1671932003,-97.7885359997,30.1670599999
F,secondary,0.60917698871,-97.7909492999,30.1672693,-97.7990653,30.1721750002
F,secondary,0.56879159765,-97.8092896996,30.1738842004,-97.8001174996,30.1728755999
F,secondary,0.04357638651,-97.7878126004,30.1671625001,-97.7885398003,30.1671932003
F,secondary,0.05618409502,-97.7868749996,30.1671230001,-97.7878126004,30.1671625001
F,secondary,0.03048224087,-97.7990653,30.1721750002,-97.7994291001,30.1724846997
F,secondary,0.04026542091,-97.8001174996,30.1728755999,-97.7996317002,30.1724712
F,secondary,0.04369067377,-97.7892652996,30.1670871001,-97.7885359997,30.1670599999
F,secondary,0.03757642413,-97.7903219004,30.1672494997,-97.7909492999,30.1672693
F,secondary,0.06386275865,-97.7849949003,30.1670785997,-97.7860614998,30.1671037996
F,secondary,0.03519464085,-97.7856396,30.1669576004,-97.7850521997,30.1669342001
F,secondary,0.04083534546,-97.7916399001,30.1671876002,-97.7909594002,30.1671477
B,secondary,1.75900358167,-97.7225047003,30.0887847996,-97.6938759998,30.0935199999
B,secondary,0.06559581539,-97.7345461998,30.0900455996,-97.7334674999,30.0899160999
B,secondary,0.11546762566,-97.7242912,30.0893905002,-97.7225047003,30.0887847996
B,secondary,0.04829730321,-97.7416087,30.3153203996,-97.7412171001,30.3159337004
B,primary,0.03298006981,-97.7381519003,30.3027449996,-97.7378887002,30.3031657996
B,primary,0.02673199452,-97.7396823,30.3003175001,-97.7394642,30.3006562998
B,primary,0.02496984488,-97.7398849002,30.3000004998,-97.7396823,30.3003175001
B,primary,0.03358491762,-97.7384254003,30.3023191004,-97.7381519003,30.3027449996
F,primary,0.03086767885,-97.7373951001,30.3138916997,-97.7376538998,30.3135039004
F,primary,0.06725851745,-97.7375364996,30.3134384001,-97.7369565997,30.3142752003
B,primary,0.02280816396,-97.7445320003,30.3029931999,-97.7447226997,30.3027063998
B,primary,0.02379418362,-97.7447226997,30.3027063998,-97.7449113001,30.3024021996
F,primary,0.01594067704,-97.7376811996,30.3132439999,-97.7375364996,30.3134384001
B,primary,0.01558015065,-97.7414137,30.3078341003,-97.7415394998,30.3076360003
F,primary,0.01689906699,-97.7372534002,30.314104,-97.7373951001,30.3138916997
B,primary,0.02579011883,-97.7428922996,30.3055091999,-97.7431011996,30.3051816003
B,primary,0.02675932499,-97.7431011996,30.3051816003,-97.7433232997,30.3048442996
B,primary,0.1673328007,-97.7415394998,30.3076360003,-97.7428922996,30.3055091999
B,secondary,0.007896594,-97.7503102002,30.3071168001,-97.7504406999,30.3071347002
F,secondary,0.00688282911,-97.7481982997,30.3072467998,-97.7482909002,30.3073062
B,secondary,0.02540353035,-97.7516245,30.3077659002,-97.7520105996,30.3079200997
B,secondary,0.02035226763,-97.7504406999,30.3071347002,-97.7507596004,30.3072383003
B,secondary,0.02927327133,-97.7512238997,30.3075213997,-97.7516245,30.3077659002
B,secondary,0.02850756799,-97.7426753004,30.3049953003,-97.7431011996,30.3051816003
B,secondary,0.00666426376,-97.7481982997,30.3072467998,-97.7480898001,30.3072245002
B,secondary,0.00381911611,-97.7480898001,30.3072245002,-97.7480276003,30.3072118
B,secondary,0.02154649656,-97.7410876004,30.3042643997,-97.7414049999,30.3044126997
B,secondary,0.01438056153,-97.7475084001,30.3070848004,-97.7477394,30.3071431997
B,secondary,0.00707855627,-97.7434863001,30.3053629998,-97.7435904002,30.3054120003
B,secondary,0.02302865128,-97.7441700996,30.3056851001,-97.7445119004,30.3058394004
B,secondary,0.02619022099,-97.7431011996,30.3051816003,-97.7434863001,30.3053629998
B,secondary,0.06126876085,-97.7417647,30.3045871996,-97.7426753004,30.3049953003
B,secondary,0.02723044904,-97.7437696998,30.3054964997,-97.7441700996,30.3056851001
B,secondary,0.02463177377,-97.7414049999,30.3044126997,-97.7417647,30.3045871996
B,secondary,0.02674639535,-97.7411928004,30.315177,-97.7416087,30.3153203996
