oneway,fclass,miles,startlon,startlat,endlon,endlat,LINESTRING
B,service,0.0100756805389,-87.5126134,33.2618214,-87.5127707,33.2617464,"LINESTRING (-87.51261340000001 33.2618214, -87.5127707 33.2617464)"
F,service,0.0148753141896,-87.5126114,33.2621813,-87.5127407,33.2623709,"LINESTRING (-87.5126114 33.2621813, -87.51274069999999 33.2623709)"
F,service,0.0150383836275,-87.5128168,33.262331,-87.5126887,33.2621382,"LINESTRING (-87.5128168 33.262331, -87.5126887 33.2621382)"
B,service,0.0576466333809,-87.5119862,33.2627654,-87.5118068,33.2624863,"LINESTRING (-87.5119862 33.2627654, -87.5118068 33.2624863)"
B,service,0.0282396858404,-87.5609757,33.2233714,-87.5608583,33.2234305,"LINESTRING (-87.5609757 33.2233714, -87.56085830000001 33.2234305)"
F,trunk_link,0.0525542257667,-87.5115938,33.2438519,-87.5114561,33.2440398,"LINESTRING (-87.5115938 33.2438519, -87.5114561 33.2440398)"
B,service,0.247662456105,-87.5149771,33.263672,-87.5132681,33.2635917,"LINESTRING (-87.5149771 33.263672, -87.5132681 33.2635917)"
B,service,0.0825229775419,-87.5126887,33.2621382,-87.5127502,33.2620868,"LINESTRING (-87.5126887 33.2621382, -87.5127502 33.2620868)"
B,residential,0.0696162133872,-87.573806,33.230151,-87.573829,33.231161,"LINESTRING (-87.573806 33.230151, -87.573829 33.231161)"
B,residential,0.418937602242,-87.607224,33.349263,-87.6072419,33.3484273,"LINESTRING (-87.607224 33.349263, -87.60724190000001 33.3484273)"
B,service,0.0549010454433,-87.6076163,33.3483765,-87.6074491,33.3479015,"LINESTRING (-87.6076163 33.3483765, -87.6074491 33.3479015)"
B,service,0.119812839141,-87.5213885,33.1945334,-87.521487,33.1944357,"LINESTRING (-87.5213885 33.1945334, -87.52148699999999 33.1944357)"
B,service,0.199405949698,-87.524286,33.1913128,-87.5242893,33.1914563,"LINESTRING (-87.524286 33.1913128, -87.52428930000001 33.1914563)"
B,service,0.166423305563,-87.5219702,33.1932775,-87.5226567,33.1938399,"LINESTRING (-87.5219702 33.1932775, -87.5226567 33.1938399)"
B,service,0.102182923631,-87.5215233,33.1926421,-87.5227937,33.1937234,"LINESTRING (-87.5215233 33.1926421, -87.52279369999999 33.1937234)"
B,service,0.0638603116782,-87.520266,33.193348,-87.5210715,33.194015,"LINESTRING (-87.52026600000001 33.193348, -87.52107150000001 33.194015)"
B,service,0.0801022387302,-87.5220755,33.1926393,-87.5230729,33.1934858,"LINESTRING (-87.5220755 33.1926393, -87.5230729 33.1934858)"
B,service,0.0311066813586,-87.5252475,33.1936414,-87.5246823,33.1936383,"LINESTRING (-87.52524750000001 33.1936414, -87.52468229999999 33.1936383)"
B,service,0.0469000237432,-87.5234836,33.1931364,-87.5229074,33.192635,"LINESTRING (-87.52348360000001 33.1931364, -87.52290739999999 33.192635)"
B,service,0.0465656377943,-87.5242634,33.1943556,-87.5251095,33.1943594,"LINESTRING (-87.5242634 33.1943556, -87.5251095 33.1943594)"
B,service,0.0525380615629,-87.5252448,33.1932917,-87.5242903,33.1932796,"LINESTRING (-87.5252448 33.1932917, -87.5242903 33.1932796)"
B,service,0.0914783173407,-87.5256389,33.1948839,-87.5239767,33.194881,"LINESTRING (-87.5256389 33.1948839, -87.52397670000001 33.194881)"
B,service,0.0378582812448,-87.5255865,33.1956774,-87.5248986,33.1956744,"LINESTRING (-87.5255865 33.1956774, -87.5248986 33.1956744)"
B,service,0.0914314565501,-87.5229306,33.1936069,-87.5217921,33.1926407,"LINESTRING (-87.5229306 33.1936069, -87.5217921 33.1926407)"
B,service,0.0605490596481,-87.5215135,33.1936523,-87.5207559,33.1930152,"LINESTRING (-87.5215135 33.1936523, -87.5207559 33.1930152)"
B,service,0.0673781063345,-87.5256066,33.1953735,-87.5243823,33.1953739,"LINESTRING (-87.5256066 33.1953735, -87.5243823 33.1953739)"
B,service,0.0691904593112,-87.5232151,33.1933648,-87.5223479,33.1926379,"LINESTRING (-87.5232151 33.1933648, -87.5223479 33.1926379)"
B,service,0.0597698720352,-87.521229,33.1926436,-87.5219702,33.1932775,"LINESTRING (-87.52122900000001 33.1926436, -87.5219702 33.1932775)"
B,service,0.00951284334258,-87.520305,33.197066,-87.520309,33.197204,"LINESTRING (-87.52030499999999 33.197066, -87.520309 33.197204)"
B,service,0.0414416778203,-87.5252462,33.193465,-87.5244932,33.1934652,"LINESTRING (-87.5252462 33.193465, -87.52449319999999 33.1934652)"
B,service,0.0909270954965,-87.5256279,33.1950512,-87.5239758,33.1950373,"LINESTRING (-87.5256279 33.1950512, -87.5239758 33.1950373)"
B,service,0.0359039498218,-87.5248134,33.1938936,-87.524363,33.1935167,"LINESTRING (-87.5248134 33.1938936, -87.52436299999999 33.1935167)"
B,service,0.0522118627001,-87.5252435,33.1931215,-87.524295,33.1931063,"LINESTRING (-87.5252435 33.1931215, -87.524295 33.1931063)"
B,service,0.0582924559979,-87.5226204,33.1926365,-87.5233539,33.1932467,"LINESTRING (-87.52262039999999 33.1926365, -87.5233539 33.1932467)"
B,service,0.0210238456847,-87.5241153,33.1929461,-87.5237333,33.1929449,"LINESTRING (-87.52411530000001 33.1929461, -87.5237333 33.1929449)"
B,service,0.0602438784898,-87.5206055,33.1931449,-87.5213594,33.1937787,"LINESTRING (-87.5206055 33.1931449, -87.52135939999999 33.1937787)"
B,service,0.0428639597539,-87.5231835,33.1926338,-87.5236992,33.1930999,"LINESTRING (-87.5231835 33.1926338, -87.5236992 33.1930999)"
B,service,0.063493974821,-87.5240705,33.1945164,-87.5252241,33.1945291,"LINESTRING (-87.52407049999999 33.1945164, -87.5252241 33.1945291)"
F,service,0.0081138593907,-87.5254206,33.1944673,-87.5255576,33.1944238,"LINESTRING (-87.5254206 33.1944673, -87.5255576 33.1944238)"
B,service,0.0608549360399,-87.5209061,33.1928856,-87.5216657,33.1935273,"LINESTRING (-87.5209061 33.1928856, -87.5216657 33.1935273)"
B,service,0.0791229214655,-87.5256174,33.1952097,-87.5241797,33.1952061,"LINESTRING (-87.5256174 33.1952097, -87.5241797 33.1952061)"
B,service,0.0522679515835,-87.5252422,33.1929513,-87.5250677,33.1929507,"LINESTRING (-87.52524219999999 33.1929513, -87.52506769999999 33.1929507)"
B,service,0.0689004794981,-87.5218216,33.1933994,-87.5210473,33.1927639,"LINESTRING (-87.5218216 33.1933994, -87.52104730000001 33.1927639)"
B,service,0.0284610690694,-87.5250802,33.1958376,-87.5248986,33.1956744,"LINESTRING (-87.5250802 33.1958376, -87.5248986 33.1956744)"
B,service,0.0349261784966,-87.5255757,33.1958417,-87.5250802,33.1958376,"LINESTRING (-87.5255757 33.1958417, -87.5250802 33.1958376)"
B,service,0.0545070432342,-87.5242936,33.1927841,-87.5250677,33.192778,"LINESTRING (-87.52429359999999 33.1927841, -87.52506769999999 33.192778)"
B,service,0.0692355298463,-87.5203384,33.1931773,-87.5204545,33.1932752,"LINESTRING (-87.5203384 33.1931773, -87.5204545 33.1932752)"
B,service,0.0877642556414,-87.5255725,33.1947025,-87.5253418,33.1947032,"LINESTRING (-87.5255725 33.1947025, -87.52534180000001 33.1947032)"
B,service,0.056652905214,-87.5255962,33.1955316,-87.5247388,33.1955274,"LINESTRING (-87.5255962 33.1955316, -87.52473879999999 33.1955274)"
B,service,0.498354626733,-87.5202679,33.195654,-87.5202694,33.195252,"LINESTRING (-87.52026789999999 33.195654, -87.5202694 33.195252)"
B,service,0.0514670058194,-87.524457,33.1934321,-87.524363,33.1935167,"LINESTRING (-87.524457 33.1934321, -87.52436299999999 33.1935167)"
B,service,0.219008260348,-87.524562,33.1918644,-87.5245637,33.1916715,"LINESTRING (-87.524562 33.1918644, -87.5245637 33.1916715)"
B,service,0.0530960045214,-87.5235487,33.1927771,-87.5241134,33.192785,"LINESTRING (-87.52354870000001 33.1927771, -87.5241134 33.192785)"
B,service,0.0480208451582,-87.5210473,33.1927639,-87.5209061,33.1928856,"LINESTRING (-87.52104730000001 33.1927639, -87.5209061 33.1928856)"
B,service,0.0692101183893,-87.5244581,33.1941932,-87.525004,33.1942031,"LINESTRING (-87.5244581 33.1941932, -87.525004 33.1942031)"
F,service,0.0562116743724,-87.5259657,33.1937643,-87.5258702,33.1939669,"LINESTRING (-87.5259657 33.1937643, -87.5258702 33.1939669)"
F,service,0.0379020417532,-87.5255007,33.1945914,-87.5255576,33.1944238,"LINESTRING (-87.52550069999999 33.1945914, -87.5255576 33.1944238)"
B,service,0.0704931911499,-87.5207142,33.1963831,-87.5205509,33.1965184,"LINESTRING (-87.5207142 33.1963831, -87.5205509 33.1965184)"
B,service,0.0494260968249,-87.5530695,33.1996625,-87.5530606,33.1997962,"LINESTRING (-87.55306950000001 33.1996625, -87.55306059999999 33.1997962)"
B,service,0.0560207680751,-87.5522675,33.1993318,-87.5522582,33.1996279,"LINESTRING (-87.5522675 33.1993318, -87.5522582 33.1996279)"
B,service,0.0860332375261,-87.5522582,33.1996279,-87.5530695,33.1996625,"LINESTRING (-87.5522582 33.1996279, -87.55306950000001 33.1996625)"
B,service,0.0871620985821,-87.5511842,33.1992879,-87.5511836,33.1993618,"LINESTRING (-87.55118419999999 33.1992879, -87.5511836 33.1993618)"
B,service,0.12031942446,-87.5172921,33.2602237,-87.5172042,33.2599682,"LINESTRING (-87.51729210000001 33.2602237, -87.51720419999999 33.2599682)"
B,service,0.109939714702,-87.514759,33.258872,-87.5149336,33.2588282,"LINESTRING (-87.514759 33.258872, -87.51493360000001 33.2588282)"
B,service,0.109406553617,-87.5155926,33.262068,-87.5157889,33.2620307,"LINESTRING (-87.51559260000001 33.262068, -87.5157889 33.2620307)"
B,service,0.162078171462,-87.5161135,33.2603938,-87.5158407,33.2605675,"LINESTRING (-87.5161135 33.2603938, -87.5158407 33.2605675)"
B,service,0.19802514211,-87.5158929,33.2631723,-87.5148939,33.2633503,"LINESTRING (-87.5158929 33.2631723, -87.5148939 33.2633503)"
B,service,0.160299016114,-87.5150249,33.2638566,-87.5149771,33.263672,"LINESTRING (-87.5150249 33.2638566, -87.5149771 33.263672)"
B,service,0.0586401900708,-87.5134968,33.2627089,-87.5144076,33.2622662,"LINESTRING (-87.5134968 33.2627089, -87.5144076 33.2622662)"
B,service,0.023348183515,-87.5141226,33.261319,-87.5139167,33.2610227,"LINESTRING (-87.51412259999999 33.261319, -87.5139167 33.2610227)"
B,service,0.0339670785619,-87.5172006,33.2594844,-87.5165829,33.2594783,"LINESTRING (-87.5172006 33.2594844, -87.5165829 33.2594783)"
B,service,0.0217752585833,-87.5148092,33.2590405,-87.514433,33.2591392,"LINESTRING (-87.5148092 33.2590405, -87.514433 33.2591392)"
B,service,0.058255606772,-87.513802,33.2631205,-87.5147066,33.2626804,"LINESTRING (-87.513802 33.2631205, -87.5147066 33.2626804)"
B,service,0.0338240056757,-87.5144328,33.2619418,-87.515009,33.2617699,"LINESTRING (-87.51443279999999 33.2619418, -87.51500900000001 33.2617699)"
B,service,0.0586322013123,-87.5137011,33.2629844,-87.5146092,33.2625384,"LINESTRING (-87.51370110000001 33.2629844, -87.5146092 33.2625384)"
B,service,0.0550478667252,-87.5147571,33.2628402,-87.5139072,33.2632624,"LINESTRING (-87.5147571 33.2628402, -87.51390720000001 33.2632624)"
B,service,0.012839596258,-87.515092,33.258345,-87.5150942,33.2585313,"LINESTRING (-87.515092 33.258345, -87.51509419999999 33.2585313)"
B,service,0.0378471432342,-87.5148064,33.263002,-87.5142309,33.2633033,"LINESTRING (-87.5148064 33.263002, -87.5142309 33.2633033)"
B,service,0.0400036170185,-87.5164738,33.2595727,-87.5172013,33.2595782,"LINESTRING (-87.5164738 33.2595727, -87.5172013 33.2595782)"
B,service,0.0257095467424,-87.5156106,33.262134,-87.5151885,33.2619735,"LINESTRING (-87.5156106 33.262134, -87.51518849999999 33.2619735)"
B,service,0.0589157377516,-87.5143018,33.2621164,-87.5133987,33.2625765,"LINESTRING (-87.5143018 33.2621164, -87.5133987 33.2625765)"
B,service,0.0250065700517,-87.5154922,33.2617034,-87.5151885,33.2619735,"LINESTRING (-87.5154922 33.2617034, -87.51518849999999 33.2619735)"
B,service,0.0585121879107,-87.514507,33.262404,-87.5136,33.2628481,"LINESTRING (-87.51450699999999 33.262404, -87.5136 33.2628481)"
B,service,0.0191667753105,-87.5138237,33.261475,-87.5140286,33.2617,"LINESTRING (-87.5138237 33.261475, -87.5140286 33.2617)"
B,service,0.0390872687869,-87.5141004,33.2609308,-87.5139167,33.2610227,"LINESTRING (-87.5141004 33.2609308, -87.5139167 33.2610227)"
B,service,0.106107843064,-87.5125804,33.2627958,-87.513305,33.2624502,"LINESTRING (-87.5125804 33.2627958, -87.513305 33.2624502)"
B,service,0.0648582549677,-87.5146952,33.2613702,-87.515009,33.2617699,"LINESTRING (-87.51469520000001 33.2613702, -87.51500900000001 33.2617699)"
B,service,0.0555896238251,-87.5157237,33.2625499,-87.515289,33.2626322,"LINESTRING (-87.5157237 33.2625499, -87.515289 33.2626322)"
B,service,0.127883020593,-87.5150164,33.2598102,-87.5153519,33.2597603,"LINESTRING (-87.51501639999999 33.2598102, -87.5153519 33.2597603)"
B,service,0.0639628484479,-87.5153744,33.260282,-87.5156465,33.2602496,"LINESTRING (-87.5153744 33.260282, -87.5156465 33.2602496)"
B,service,0.0180597361899,-87.5105828,33.2613668,-87.5105826,33.2613211,"LINESTRING (-87.51058279999999 33.2613668, -87.51058260000001 33.2613211)"
B,service,0.0945721703542,-87.5144693,33.2614778,-87.5142998,33.2612265,"LINESTRING (-87.5144693 33.2614778, -87.5142998 33.2612265)"
B,service,0.0758032929414,-87.5148819,33.2626974,-87.5149434,33.2629272,"LINESTRING (-87.51488190000001 33.2626974, -87.51494340000001 33.2629272)"
B,service,0.0839708256173,-87.5139322,33.2595606,-87.5140516,33.2599571,"LINESTRING (-87.5139322 33.2595606, -87.5140516 33.2599571)"
B,service,0.140699523985,-87.5142156,33.2616085,-87.5144328,33.2619418,"LINESTRING (-87.5142156 33.2616085, -87.51443279999999 33.2619418)"
B,service,0.0461739546146,-87.5138803,33.25957,-87.5138667,33.2595107,"LINESTRING (-87.5138803 33.25957, -87.51386669999999 33.2595107)"
B,service,0.0129606219108,-87.5163388,33.2617658,-87.5165627,33.261707,"LINESTRING (-87.5163388 33.2617658, -87.51656269999999 33.261707)"
B,service,0.0170890124883,-87.5140993,33.2593821,-87.5144031,33.2593298,"LINESTRING (-87.5140993 33.2593821, -87.5144031 33.2593298)"
B,service,0.0237238693292,-87.5121209,33.2604379,-87.5116895,33.2604438,"LINESTRING (-87.5121209 33.2604379, -87.5116895 33.2604438)"
B,service,0.00880307679166,-87.5164015,33.2619796,-87.5165616,33.2619787,"LINESTRING (-87.5164015 33.2619796, -87.5165616 33.2619787)"
B,service,0.0299349294593,-87.5130782,33.2618578,-87.5128295,33.2614714,"LINESTRING (-87.5130782 33.2618578, -87.5128295 33.2614714)"
F,service,0.0321480873346,-87.5134982,33.2612322,-87.5134806,33.2613113,"LINESTRING (-87.5134982 33.2612322, -87.51348059999999 33.2613113)"
B,unclassified,0.109620369482,-87.5162648,33.2606117,-87.5163178,33.2606997,"LINESTRING (-87.5162648 33.2606117, -87.5163178 33.2606997)"
B,service,0.113246618966,-87.5142209,33.2599143,-87.5141187,33.2595267,"LINESTRING (-87.5142209 33.2599143, -87.5141187 33.2595267)"
B,service,0.0945423544704,-87.512902,33.2619404,-87.5130782,33.2618578,"LINESTRING (-87.512902 33.2619404, -87.5130782 33.2618578)"
B,service,0.118481270693,-87.5138237,33.261475,-87.5141226,33.261319,"LINESTRING (-87.5138237 33.261475, -87.51412259999999 33.261319)"
B,service,0.0173684637727,-87.505676,33.26594,-87.5056647,33.2660353,"LINESTRING (-87.50567599999999 33.26594, -87.5056647 33.2660353)"
B,service,0.191181335017,-87.5357802,33.2620685,-87.536185,33.2622356,"LINESTRING (-87.5357802 33.2620685, -87.536185 33.2622356)"
B,service,0.0405190379716,-87.53563,33.263012,-87.5356395,33.2635999,"LINESTRING (-87.53563 33.263012, -87.5356395 33.2635999)"
B,service,0.045912127605,-87.5366407,33.2622791,-87.5362841,33.2628815,"LINESTRING (-87.53664070000001 33.2622791, -87.5362841 33.2628815)"
B,service,0.0456554893465,-87.5360762,33.2628614,-87.5364187,33.2622579,"LINESTRING (-87.5360762 33.2628614, -87.5364187 33.2622579)"
B,service,0.0783793512884,-87.5404251,33.2640362,-87.5390033,33.2639538,"LINESTRING (-87.54042509999999 33.2640362, -87.5390033 33.2639538)"
B,service,0.822391438479,-87.54041,33.264269,-87.540385,33.264547,"LINESTRING (-87.54040999999999 33.264269, -87.540385 33.264547)"
B,service,0.0668219911843,-87.5353643,33.2629753,-87.53563,33.263012,"LINESTRING (-87.5353643 33.2629753, -87.53563 33.263012)"
B,service,0.151209950012,-87.5368769,33.2567749,-87.5370868,33.2566829,"LINESTRING (-87.5368769 33.2567749, -87.5370868 33.2566829)"
B,service,0.0545668916487,-87.5381707,33.2567455,-87.5372929,33.2563762,"LINESTRING (-87.53817069999999 33.2567455, -87.5372929 33.2563762)"
B,service,0.0544823399581,-87.538073,33.2568883,-87.5371988,33.2565162,"LINESTRING (-87.538073 33.2568883, -87.5371988 33.2565162)"
B,service,0.218219176892,-87.535231,33.258907,-87.5351191,33.2588858,"LINESTRING (-87.535231 33.258907, -87.5351191 33.2588858)"
B,residential,0.198538200461,-87.529891,33.2509051,-87.5266598,33.2509221,"LINESTRING (-87.52989100000001 33.2509051, -87.5266598 33.2509221)"
F,residential,0.0214434414,-87.5259239,33.2509536,-87.5260302,33.2509918,"LINESTRING (-87.5259239 33.2509536, -87.52603019999999 33.2509918)"
B,secondary,1.12392682739,-87.5293212,33.2438528,-87.529792,33.245206,"LINESTRING (-87.5293212 33.2438528, -87.529792 33.245206)"
F,secondary,0.40210378938,-87.5293212,33.2438528,-87.5292852,33.2435899,"LINESTRING (-87.5293212 33.2438528, -87.5292852 33.2435899)"
B,service,0.284613239475,-87.5301016,33.2460804,-87.5283268,33.2465476,"LINESTRING (-87.53010159999999 33.2460804, -87.5283268 33.2465476)"
B,service,0.0582815544019,-87.5283384,33.249045,-87.5282371,33.2490034,"LINESTRING (-87.5283384 33.249045, -87.5282371 33.2490034)"
B,service,0.128734743057,-87.5278923,33.2463231,-87.5277229,33.2462349,"LINESTRING (-87.5278923 33.2463231, -87.5277229 33.2462349)"
B,service,0.273942601925,-87.5286116,33.2440256,-87.5291169,33.2453812,"LINESTRING (-87.5286116 33.2440256, -87.52911690000001 33.2453812)"
B,residential,0.035440240965,-87.5215958,33.2480702,-87.5216116,33.2475561,"LINESTRING (-87.5215958 33.2480702, -87.5216116 33.2475561)"
B,service,0.0369684764231,-87.5287542,33.2462361,-87.5285772,33.2457186,"LINESTRING (-87.52875419999999 33.2462361, -87.5285772 33.2457186)"
B,service,0.0370605763231,-87.5291815,33.2461293,-87.5289978,33.2456119,"LINESTRING (-87.52918150000001 33.2461293, -87.5289978 33.2456119)"
B,service,0.0369215713161,-87.5283604,33.2457736,-87.5285346,33.246291,"LINESTRING (-87.5283604 33.2457736, -87.5285346 33.246291)"
B,service,0.0348585472697,-87.5279638,33.2458742,-87.5281446,33.246359,"LINESTRING (-87.52796379999999 33.2458742, -87.5281446 33.246359)"
B,service,0.0364863941156,-87.5281572,33.2458251,-87.5283487,33.246332,"LINESTRING (-87.5281572 33.2458251, -87.5283487 33.246332)"
B,service,0.0370197578221,-87.5289947,33.246176,-87.5288124,33.2456589,"LINESTRING (-87.5289947 33.246176, -87.52881240000001 33.2456589)"
B,service,0.062647158746,-87.5266033,33.2451067,-87.526614,33.2460157,"LINESTRING (-87.5266033 33.2451067, -87.526614 33.2460157)"
B,residential,0.0388434740118,-87.5195775,33.2473896,-87.5188714,33.2473757,"LINESTRING (-87.5195775 33.2473896, -87.51887139999999 33.2473757)"
B,service,0.060712450818,-87.526828,33.2459593,-87.5268313,33.2456763,"LINESTRING (-87.52682799999999 33.2459593, -87.5268313 33.2456763)"
B,service,0.101557283502,-87.5289133,33.2454341,-87.5276952,33.2457382,"LINESTRING (-87.5289133 33.2454341, -87.5276952 33.2457382)"
B,service,0.0778483875646,-87.5281745,33.2492779,-87.5280201,33.2495808,"LINESTRING (-87.52817450000001 33.2492779, -87.52802010000001 33.2495808)"
B,service,0.103871669122,-87.5304199,33.2486962,-87.5299621,33.2486897,"LINESTRING (-87.5304199 33.2486962, -87.52996210000001 33.2486897)"
B,service,0.175162382788,-87.5283268,33.2465476,-87.528509,33.247507,"LINESTRING (-87.5283268 33.2465476, -87.528509 33.247507)"
B,service,0.170800292394,-87.5299621,33.2486897,-87.529958,33.2488707,"LINESTRING (-87.52996210000001 33.2486897, -87.52995799999999 33.2488707)"
B,service,0.128088345269,-87.5271509,33.2458741,-87.526828,33.2459593,"LINESTRING (-87.5271509 33.2458741, -87.52682799999999 33.2459593)"
B,residential,0.266914696661,-87.523493,33.2480271,-87.5231615,33.2481273,"LINESTRING (-87.523493 33.2480271, -87.5231615 33.2481273)"
B,service,0.0568390970358,-87.516946,33.1568171,-87.5167814,33.156771,"LINESTRING (-87.516946 33.1568171, -87.5167814 33.156771)"
F,residential,0.129543846432,-87.491336,33.259938,-87.4914434,33.2599925,"LINESTRING (-87.491336 33.259938, -87.49144339999999 33.2599925)"
F,residential,0.0275124922513,-87.491912,33.2689442,-87.4918039,33.2688868,"LINESTRING (-87.491912 33.2689442, -87.49180389999999 33.2688868)"
F,residential,0.0272189956575,-87.4909794,33.2685984,-87.4910728,33.2686423,"LINESTRING (-87.4909794 33.2685984, -87.4910728 33.2686423)"
B,residential,0.0680347472082,-87.4931498,33.2626142,-87.4919183,33.2625181,"LINESTRING (-87.4931498 33.2626142, -87.49191829999999 33.2625181)"
B,residential,0.158471232736,-87.4934727,33.2567719,-87.4932043,33.2567618,"LINESTRING (-87.4934727 33.2567719, -87.4932043 33.2567618)"
B,service,0.0966008777024,-87.5529517,33.2111505,-87.5529179,33.2113115,"LINESTRING (-87.55295169999999 33.2111505, -87.5529179 33.2113115)"
B,service,0.0191340216287,-87.5529179,33.2113115,-87.5525789,33.2112496,"LINESTRING (-87.5529179 33.2113115, -87.5525789 33.2112496)"
B,service,0.0171178408739,-87.5525559,33.2114094,-87.5528599,33.2114622,"LINESTRING (-87.5525559 33.2114094, -87.5528599 33.2114622)"
F,service,0.0157284555296,-87.5525333,33.2115661,-87.5525025,33.211793,"LINESTRING (-87.55253329999999 33.2115661, -87.5525025 33.211793)"
F,service,0.0135820359964,-87.553144,33.2114236,-87.5530151,33.2113988,"LINESTRING (-87.553144 33.2114236, -87.5530151 33.2113988)"
F,service,0.0132086101064,-87.5531137,33.2114805,-87.5529945,33.2114564,"LINESTRING (-87.5531137 33.2114805, -87.5529945 33.2114564)"
B,service,0.0269752473646,-87.5241335,33.1731373,-87.5246173,33.1730752,"LINESTRING (-87.5241335 33.1731373, -87.5246173 33.1730752)"
B,service,0.0336705599295,-87.5245712,33.1734284,-87.524229,33.1733136,"LINESTRING (-87.5245712 33.1734284, -87.52422900000001 33.1733136)"
B,service,0.053467283391,-87.576552,33.2275687,-87.5763465,33.2275917,"LINESTRING (-87.57655200000001 33.2275687, -87.5763465 33.2275917)"
B,service,0.0680196309076,-87.5248137,33.1734405,-87.5251138,33.1734522,"LINESTRING (-87.5248137 33.1734405, -87.5251138 33.1734522)"
B,service,0.0808319207171,-87.5686309,33.2106442,-87.5682644,33.2107404,"LINESTRING (-87.5686309 33.2106442, -87.5682644 33.2107404)"
F,trunk,0.223120183601,-87.5108487,33.2442206,-87.510114,33.244007,"LINESTRING (-87.5108487 33.2442206, -87.510114 33.244007)"
F,trunk_link,0.0256749943822,-87.5110073,33.2444491,-87.5112275,33.2444739,"LINESTRING (-87.5110073 33.2444491, -87.5112275 33.2444739)"
B,service,0.0945515646423,-87.545285,33.1668728,-87.5455179,33.1668466,"LINESTRING (-87.54528500000001 33.1668728, -87.54551789999999 33.1668466)"
B,service,0.210065143167,-87.515534,33.161313,-87.5152511,33.1613533,"LINESTRING (-87.515534 33.161313, -87.5152511 33.1613533)"
F,service,0.0149821379635,-87.5464099,33.1653704,-87.5466229,33.1655057,"LINESTRING (-87.5464099 33.1653704, -87.5466229 33.1655057)"
B,service,0.0355689868232,-87.5459226,33.166819,-87.5458729,33.1663044,"LINESTRING (-87.5459226 33.166819, -87.54587290000001 33.1663044)"
B,service,0.035536041652,-87.5465366,33.1667832,-87.5464899,33.1662689,"LINESTRING (-87.5465366 33.1667832, -87.5464899 33.1662689)"
B,service,0.0536821049353,-87.5152511,33.1613533,-87.5147403,33.1606898,"LINESTRING (-87.5152511 33.1613533, -87.5147403 33.1606898)"
F,service,0.0126767223591,-87.5457093,33.1655651,-87.5458325,33.1654097,"LINESTRING (-87.5457093 33.1655651, -87.5458325 33.1654097)"
F,service,0.0156197672433,-87.5466229,33.1655057,-87.5468199,33.1653426,"LINESTRING (-87.5466229 33.1655057, -87.5468199 33.1653426)"
B,service,0.0570574460554,-87.5145846,33.1608182,-87.515131,33.1615217,"LINESTRING (-87.51458460000001 33.1608182, -87.515131 33.1615217)"
B,service,0.0357220269147,-87.5456722,33.166316,-87.5457154,33.1668332,"LINESTRING (-87.5456722 33.166316, -87.54571540000001 33.1668332)"
B,service,0.0376579761803,-87.5467152,33.166256,-87.5467394,33.1668021,"LINESTRING (-87.54671519999999 33.166256, -87.54673940000001 33.1668021)"
B,service,0.030457047679,-87.5142058,33.1621802,-87.5139089,33.1618073,"LINESTRING (-87.5142058 33.1621802, -87.5139089 33.1618073)"
B,service,0.00547074669779,-87.5466229,33.1655057,-87.5466313,33.1655848,"LINESTRING (-87.5466229 33.1655057, -87.5466313 33.1655848)"
B,service,0.0458528722966,-87.5467327,33.1679769,-87.5465062,33.1679274,"LINESTRING (-87.54673270000001 33.1679769, -87.5465062 33.1679274)"
B,service,0.0960015465872,-87.5154336,33.1607496,-87.5147785,33.1606584,"LINESTRING (-87.51543359999999 33.1607496, -87.51477850000001 33.1606584)"
B,service,0.086362865756,-87.5150481,33.1616957,-87.5144785,33.1609754,"LINESTRING (-87.5150481 33.1616957, -87.5144785 33.1609754)"
B,service,0.0983512638845,-87.5457093,33.1655651,-87.5461075,33.1655315,"LINESTRING (-87.5457093 33.1655651, -87.54610750000001 33.1655315)"
B,service,0.177514227027,-87.5463235,33.166795,-87.5462853,33.1662807,"LINESTRING (-87.5463235 33.166795, -87.54628529999999 33.1662807)"
B,service,0.126507698815,-87.5455179,33.1668466,-87.5454747,33.1663273,"LINESTRING (-87.54551789999999 33.1668466, -87.5454747 33.1663273)"
F,residential,0.0959190457033,-87.5706157,33.2123249,-87.571834,33.21302,"LINESTRING (-87.5706157 33.2123249, -87.571834 33.21302)"
F,primary,0.0309144016196,-87.5701683,33.2120536,-87.5704988,33.2122572,"LINESTRING (-87.57016830000001 33.2120536, -87.5704988 33.2122572)"
F,primary,0.0984386924169,-87.5707723,33.2122913,-87.570659,33.212215,"LINESTRING (-87.5707723 33.2122913, -87.57065900000001 33.212215)"
F,secondary,0.0822953172994,-87.5707723,33.2122913,-87.5718313,33.212068,"LINESTRING (-87.5707723 33.2122913, -87.5718313 33.212068)"
F,secondary,0.841915170812,-87.495865,33.233237,-87.494428,33.233305,"LINESTRING (-87.49586499999999 33.233237, -87.494428 33.233305)"
F,primary,1.11938843515,-87.497757,33.233326,-87.49954,33.233241,"LINESTRING (-87.49775699999999 33.233326, -87.49954 33.233241)"
B,secondary,0.0443383631623,-87.6271138,33.2942779,-87.6273214,33.2948996,"LINESTRING (-87.6271138 33.2942779, -87.6273214 33.2948996)"
